text,label_A,label_B,label_C,type,label
fuck i am inlove with someone i cannot have,OFF,UNT,,Untargeted Offense,1
I am sick and tired of the hypocrisy of the left. I urge all the patriots to VoteRed,OFF,TIN,GRP,Targeted Offense - Group,1
Yo its ok instant message too exaggerating right now about university and shit! I want to play rs while i still can!! Laughing  big  grin  or  laugh  with  glasses,OFF,UNT,,Untargeted Offense,1
"if you knew how nasty we was, you would not want to be his bitch significant other bad upside-down_faceslightly_smiling_face",OFF,TIN,IND,Targeted Offense - Individual,1
I think you people are sleeping on burna boy album. The man is fucking lit firefirefire,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER Bernie is too old for this shit, he should retire and enjoy life. Williamson is crazyWink  or  smirk",OFF,UNT,,Untargeted Offense,1
USER Dudes is too aggressive shaking my head what if shorty cannot even swim... if her ass drown he will b in jail crying like a lil bitch,OFF,TIN,IND,Targeted Offense - Individual,1
USER shameless people stuffed with drugs and shit. You people are a disgrace to the society,OFF,TIN,GRP,Targeted Offense - Group,1
USER And nigga I swear you a straight Vampire. Your name is Count Johnathan from now on laughing out loud,OFF,TIN,IND,Targeted Offense - Individual,1
"My poor brother , you all are not got shit better to do then hate on the next man! Fuck you all I hate the niggas in my city",OFF,TIN,GRP,Targeted Offense - Group,1
The Democrats created the KKK yeah my nigga I am going to need you to pick up a history book before you speak again,OFF,TIN,IND,Targeted Offense - Individual,1
"But when you a female that shit start to look bad , do not no nigga in his right mind want female like that ugh",OFF,UNT,,Untargeted Offense,1
"Having said that, fans is the wrong word, no real fan would sing shit like that at a game",OFF,UNT,,Untargeted Offense,1
USER frying not to get your ass suspended,OFF,TIN,IND,Targeted Offense - Individual,1
wide awake and i want to lab some bbtag ideas but i really just need to go to bed fuck,OFF,UNT,,Untargeted Offense,1
"fuck baby boomers and ""it is job security"" you know what i am going to give the local morgue some job security with your old dying ass",OFF,UNT,,Untargeted Offense,1
She truly do not know what this shit come with she just want the accolades that comes with being around a real nigga,OFF,UNT,,Untargeted Offense,1
Hot girl summer can eat my ass I am tryna help my homies maintain big dick energy for the rest of ,OFF,UNT,,Untargeted Offense,1
USER Because some of them are dumbass! When are the Democrats going to pull there head out of their asses and do something?,OFF,TIN,GRP,Targeted Offense - Group,1
On my way to this nut ass job weary_face,OFF,TIN,OTH,Targeted Offense - Other,1
"Why are girls significant other fucking stupid, they play with my feelings. It should be the other way around shaking my head",OFF,TIN,GRP,Targeted Offense - Group,1
USER I knew some human are stupid but this guy is on the new level of stupidity above us all,OFF,TIN,IND,Targeted Offense - Individual,1
This nigga at the end of august.,OFF,TIN,IND,Targeted Offense - Individual,1
Gang banger is dead as hell chase you a bag,NOT,,,Not Offensive,0
USER USER Ignore her do not make stupid people famous,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Any one without an orange ass and effed up hair.,OFF,UNT,,Untargeted Offense,1
Someone shot their shot who I have been waiting for and all of a sudden my goofy ass cannot play defense SingleForever,OFF,UNT,,Untargeted Offense,1
USER laughing my ass off i am gladly take august and get the hell out of that prison sorry nate face_with_tears_of_joy,OFF,UNT,,Untargeted Offense,1
i just killed a fly with my have a nice day.... call me sensei because that was some karate boy shit just kidding it was disgusting instant message crying,NOT,,,Not Offensive,0
i fucking deserve to be skinny after all the shit i have put myself through,OFF,UNT,,Untargeted Offense,1
USER Also the random patch of chin hairs but nothing else. He need to cut that shit off,OFF,UNT,,Untargeted Offense,1
USER You are right man cards are stupid and you better get your chocolate choo choo with two straws cuz I want a sip. face_with_tears_of_joy,NOT,,,Not Offensive,0
Kim Hyunjin must be stacking cheddar off these Loona paychecks and all she says is some dumb shit like bogoshipeo...chigeum Happy  face  or  smiley and Aeong,OFF,TIN,IND,Targeted Offense - Individual,1
The older you get the more you understand that vibez is more important than a cute face &amp; a fat ass,OFF,UNT,,Untargeted Offense,1
"USER And I got Jennie...everything she wears looks good on her, if I tried it I would look like a fucking whale",OFF,UNT,,Untargeted Offense,1
USER Fuck doll and mutt,OFF,UNT,,Untargeted Offense,1
USER USER what the actual fuck,OFF,UNT,,Untargeted Offense,1
never signed up for this hell its one bullshit after the other this entire year has been nothing but a succession of messes,OFF,UNT,,Untargeted Offense,1
"USER utter rubbish, contacted you because of a defective product, got a response but no response to my follow up emails",OFF,TIN,OTH,Targeted Offense - Other,1
USER Do not get me started on that load of idiotic bullshit as well. Git gud needs to fuck off and hard.,OFF,UNT,,Untargeted Offense,1
USER USER Yeah and the ass is bigger on my side,OFF,UNT,,Untargeted Offense,1
instagram phannies are annoying because all they do is screenshot tweets off of twitter and post them laughing my ass off,NOT,,,Not Offensive,0
I love how my feet can make grown ass men go into debt. face_with_tears_of_joy findom finsub paypig paybrats,OFF,TIN,GRP,Targeted Offense - Group,1
Yo is it just me or does anyone else fucking hate the job they are at right now,OFF,UNT,,Untargeted Offense,1
"my hero sucks ass if I bring him out in bracket and beat you, consider uninstalling the game",OFF,TIN,OTH,Targeted Offense - Other,1
be clingy with me i love that shit,OFF,UNT,,Untargeted Offense,1
If I could walk pass you  days thru out the week untouched DO NOT TRY TO POP SHIT ON THE INTERNET . you all bitches be weird hundred_points,OFF,TIN,GRP,Targeted Offense - Group,1
USER You are basically arguing to fuck everything up for the sake of pointless grudges. That is not very responsible of you.,OFF,TIN,IND,Targeted Offense - Individual,1
i do not know how the fuck instant message like  hours deep and not even at the tears in my eyes skip am i just playing slow? i do not think i have *that* much idle tears in my eyes,OFF,UNT,,Untargeted Offense,1
I NEED TO SHUT THE FUCK UP LMFAO,OFF,UNT,,Untargeted Offense,1
"I am only half black, significant other half the tears in my eyes I want a black women half the tears in my eyes I want Spanish pieceHow you black man &amp; do not want a black woman laughing out loud what is wrong wit ya",NOT,,,Not Offensive,0
USER Where the fuck is vinegar for fuck's sake.,OFF,UNT,,Untargeted Offense,1
The people I really feel bad for in life are people that do not know at canes you can replace nasty ass coleslaw with more fries or toast,OFF,UNT,,Untargeted Offense,1
You bitches really be walking around talking shit like yo shit do not stank too make it make sense,OFF,TIN,GRP,Targeted Offense - Group,1
"USER He should stop being a racist. What is in you will come of you. Biblically, as a man thinks, significant other is he.",OFF,TIN,IND,Targeted Offense - Individual,1
You try and put ya tongue in my butt i am about to shit mane! Are not nothing bout a man getting his ass ate normal dawg!Holdup. Men like for women to eat their ass ? loudly_crying_face,OFF,UNT,,Untargeted Offense,1
USER it means go away with your sorry ass kkkkk,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER We got to make that shit happen Fr then thinking_facethinking_facethinking_face......Foreign got to be out in these streets firefirefire,OFF,UNT,,Untargeted Offense,1
USER Heas a Total Ass He must of been at Epsteinas island too because any one whoas the loudest is usually done something wrong!,OFF,TIN,IND,Targeted Offense - Individual,1
I hate saying the same shit over and over. I am just going to stop talking.,OFF,UNT,,Untargeted Offense,1
Who the fuck decided to start clipping dogs tails and ears??? WHAT WAS THE REASON???,OFF,UNT,,Untargeted Offense,1
i can tell you crazy but shit kind of intrigue me,OFF,UNT,,Untargeted Offense,1
They talk that cuffin shit but still be with the single shit person_facepalmingmedium-dark_skin_tonemale_signmake up yo mind loudly_crying_face,OFF,UNT,,Untargeted Offense,1
dude this hydromassage chair at my gym is bout to put my ass to bed,OFF,UNT,,Untargeted Offense,1
A ugly fucking nigger that wants to be in an rich lifestyle.,OFF,TIN,IND,Targeted Offense - Individual,1
USER The stupidity never stops,NOT,,,Not Offensive,0
i love wearing boots significant other i can step on people's feet when they do not want to shut the fuck up.,OFF,TIN,GRP,Targeted Offense - Group,1
USER USER Kelo ara i have shit to do in Moscow,OFF,UNT,,Untargeted Offense,1
I am significant other tired of people popping up in these vivid ass dreams,OFF,UNT,,Untargeted Offense,1
Joliet hot as fuck g,OFF,TIN,IND,Targeted Offense - Individual,1
USER Like we need MORE of that shit in our lives.,OFF,UNT,,Untargeted Offense,1
shut the FUCK up mom i am SCAMMING PEOPLE,OFF,TIN,IND,Targeted Offense - Individual,1
"If it was Miyu she would already be sucking-USER  I do not know, grow a dick? Illya's seen some shit significant other that probably would not phase her much",OFF,TIN,IND,Targeted Offense - Individual,1
retweet if you ugly but not that ugly but you still ugly,NOT,,,Not Offensive,0
I swear if my dad was still alive i would not be going through half the shit i be going through,OFF,UNT,,Untargeted Offense,1
USER countdown is already started babe make no mistake about it if thier on that schedule thier ass is a wad of cookie dough.period,OFF,TIN,OTH,Targeted Offense - Other,1
"Serious question: now that BorisJohnson is private message, who the fuck is actually running the country?",OFF,TIN,IND,Targeted Offense - Individual,1
Hotel sex do hit different . shit real live get nasty up in that bitch,OFF,TIN,IND,Targeted Offense - Individual,1
"whenever I look too long into the eyes of a photograph, my fight or flight shit kicks in",OFF,UNT,,Untargeted Offense,1
USER USER I would like a little more fucking enthusiasm,OFF,UNT,,Untargeted Offense,1
"I know well C, Python and some other languages but I do not know what is what, they just strut what the fuck?",OFF,UNT,,Untargeted Offense,1
"USER Frank is channeling Karl Rove. We are the stupid party. And stubbornly stupid too. Depressing, is not it.",OFF,UNT,,Untargeted Offense,1
I do not let people play in my hair hundred_points people hands hold negative energy that they can transfer into yo hair and yo shit a stop growing double_exclamation_mark,OFF,UNT,,Untargeted Offense,1
USER USER USER Japan is fucked? The only thing fucked is homophobia.,OFF,TIN,OTH,Targeted Offense - Other,1
USER All a pain in the ass,OFF,UNT,,Untargeted Offense,1
"USER ""And how would you ruin my life? I honestly want to know because I was going to ruin you anyway with a body like that.""",OFF,TIN,IND,Targeted Offense - Individual,1
"I used to believe you were not a shit of a person, but now I am rethinking that maybe.. you are.",OFF,TIN,IND,Targeted Offense - Individual,1
people are saying weverse is shit but it is about tears in my eyes for buddies to interact more with gfriend laughing my ass off,OFF,UNT,,Untargeted Offense,1
USER Who the fuck looks at their kid when they are born and says I Am Going To call her Mackenzie,OFF,UNT,,Untargeted Offense,1
USER shut the f*** up. You ignorant swine. Burnout is the lefts tRump. You are too stupid to see he is a grifter.,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER USER should not you focus on the fact that the leader of the country is racist?? it is ""very apparent"".",OFF,TIN,IND,Targeted Offense - Individual,1
USER Who in the hell can you call a con??? You are the biggest con of all,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Yeah unbelievable really she openly fucked him in the ass and then he endorsed her... Dumbfuck,OFF,TIN,IND,Targeted Offense - Individual,1
"USER You keep using that word, racist. I do not think it means what you think it means.",OFF,TIN,IND,Targeted Offense - Individual,1
USER USER I was agreeing with you about the whole Jeremy thing but saying no white men can be trusted is extremely sexist.,NOT,,,Not Offensive,0
This guy found a frozen baby in his mom's freezer that is been in there for + years?? What the fuck is wrong with human beings????,OFF,UNT,,Untargeted Offense,1
USER but I am a lazy bitch i do not know if I have the strength to do that Frown  sad  angry  or  pouting,OFF,UNT,,Untargeted Offense,1
I wish this nigga would stop acting like he want to be my friend and tell me when he tryna fuck,OFF,TIN,IND,Targeted Offense - Individual,1
"Ladies pls not all guys want to fuck when you come visit them,some of us want to watch movies with you after then we fuck grinning_face_with_smiling_eyesgrinning_face_with_smiling_eyes",OFF,TIN,GRP,Targeted Offense - Group,1
One of the victims was . Six years old! I am tired of this shit! We do not have to live like this!,OFF,UNT,,Untargeted Offense,1
I hate those females that think just because you stopped talking to them aitas beefa like never that I just be to mf busy.,OFF,TIN,GRP,Targeted Offense - Group,1
what is with soft stans and that stupid ass frog,OFF,TIN,IND,Targeted Offense - Individual,1
how does yoghurt and your heart sound the same because what the fuck alma,OFF,UNT,,Untargeted Offense,1
"Lately I been feelin myself, I feel fine as shit. Whew chile instant message BACK",OFF,UNT,,Untargeted Offense,1
"USER USER Fuck woody, he was the least interesting in toy story",OFF,TIN,OTH,Targeted Offense - Other,1
i want girlfriends  do cute shit n take bomb pics w. angry_face_with_horns,OFF,UNT,,Untargeted Offense,1
USER USER Hell noo.. Pick a fucking side USER you either with or against. winking_facesmirking_face,OFF,UNT,,Untargeted Offense,1
Nice warning dude.. mind if I heed that shit?,OFF,UNT,,Untargeted Offense,1
I wanted to make you coffee and breakfast and wear stuff for you stupid ass,OFF,TIN,IND,Targeted Offense - Individual,1
USER Apparently you give enough of a shit to make yourself looks like an ass.,OFF,TIN,IND,Targeted Offense - Individual,1
 the bitch knew,OFF,TIN,IND,Targeted Offense - Individual,1
Work and life whoopin my ass right now.,OFF,UNT,,Untargeted Offense,1
USER USER this is where you fucked up blizz,OFF,TIN,IND,Targeted Offense - Individual,1
This why my forehead significant other fucking big smiling_face_with_heartspleading_facePretty girls got big foreheads sorry I do not make the rules,OFF,UNT,,Untargeted Offense,1
USER You just alienated half of America with this dumb ass tweet.,OFF,TIN,IND,Targeted Offense - Individual,1
ugh i hate when i get in my feelings i be in them bitches for days .,OFF,TIN,GRP,Targeted Offense - Group,1
USER Even corrupt free Britain is part of this shit,OFF,UNT,,Untargeted Offense,1
stranger things made me sad as fuck,OFF,UNT,,Untargeted Offense,1
I am sure Norris hate this shit just as much as me. We damn near got to / ourself,OFF,UNT,,Untargeted Offense,1
USER what is short fat stupid and never gets any?,OFF,UNT,,Untargeted Offense,1
damn you all really post all you all moves on social media. that shit is wild to me.,OFF,UNT,,Untargeted Offense,1
Niggas fixing to start calling anything about respect sjw bs and it is going to get old,OFF,TIN,GRP,Targeted Offense - Group,1
"USER USER No, because he is a lying liar.",OFF,TIN,IND,Targeted Offense - Individual,1
If ants are significant other fucking strong they can get a job and pay me back for all the food I threw out yesterday,OFF,UNT,,Untargeted Offense,1
USER I thought the ass was important confused_faceconfused_face,OFF,UNT,,Untargeted Offense,1
Why do people talk on things they know shit about? Like shut the fuck upppp!,OFF,TIN,GRP,Targeted Offense - Group,1
hahahaholy shit what the f*** jus saw the tweet about someone who had sex while fancy was playing on the bg grimacing_faceflushed_face,OFF,UNT,,Untargeted Offense,1
USER USER Even the elephants are sick of our shit and want us to stop littering their habitat.,OFF,UNT,,Untargeted Offense,1
USER Chocked the on like the bitch you are face_with_tears_of_joyperson_shruggingmale_sign,OFF,TIN,IND,Targeted Offense - Individual,1
i always thought saying men are not shit was dumb... but they really... yeah,OFF,TIN,GRP,Targeted Offense - Group,1
The period of tears in my eyes it takes for facebook posts of Karachites to change from awesom mausam to fuck you KElectric is approximately  mins.,OFF,UNT,,Untargeted Offense,1
USER I want suck,NOT,,,Not Offensive,0
USER Aww that sucks.,NOT,,,Not Offensive,0
every single person can fuck off going to ibiza this morning face_swearingface_swearingface_swearingface_swearingface_swearingface_swearing,OFF,UNT,,Untargeted Offense,1
When you got rejected nicely do not talk shit about the person,OFF,UNT,,Untargeted Offense,1
"he needs to close them both before he let us flies in the damn houseWhen God closes a door, He opens a window dizzysparkles",OFF,UNT,,Untargeted Offense,1
Stop deleting meme accounts and start deleting those not safe for work accounts that keep fucking adding me to group chats thanks xx,OFF,UNT,,Untargeted Offense,1
USER USER What the fuck does it matter to you,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER Are you incapable of reading or are you you just mentally ill? I have had enough mate goodbye,OFF,TIN,IND,Targeted Offense - Individual,1
I get to work hop on here co workers around and shit and this nigga USER been wildin with the retweets damn no warnin or nothin face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,OFF,UNT,,Untargeted Offense,1
i really had a dream my coworker let my cat out the house and when i got my cat back inside i beat the fuck outta her loudly_crying_face lmaoo,OFF,UNT,,Untargeted Offense,1
USER laughing out loud you funny as shit,OFF,UNT,,Untargeted Offense,1
USER USER The fuck is parenthesis and exponents supposed to mean.. I am to dumb for this,OFF,UNT,,Untargeted Offense,1
Soon anyone not bowing to Baal will be deemed a Terrorist. RevolutionNow fire,OFF,UNT,,Untargeted Offense,1
I cannot wait to get another car! I cannot deal with inconsiderate ass septa,OFF,UNT,,Untargeted Offense,1
everyone in this show is significant other fucking dumb i love it loudly_crying_faceloudly_crying_face,OFF,UNT,,Untargeted Offense,1
i do not know who needs to hear this but your pussy smells fine girl you do not need that summers eve lilac bullshit.,OFF,TIN,IND,Targeted Offense - Individual,1
"Nun These Bitches Ever Had My Back Fr , That Is Why It is Fuck Emhundred_points",OFF,TIN,OTH,Targeted Offense - Other,1
"somebody come suck my dick and eat the hell out my ass while you down there, too",OFF,UNT,,Untargeted Offense,1
USER USER Like all politicians ok still they open their mouths and start telling bullshit and lies !,OFF,TIN,GRP,Targeted Offense - Group,1
instant message sick of this wack ass summer face_with_tears_of_joyface_with_tears_of_joy,OFF,UNT,,Untargeted Offense,1
what border agent let those snakes on a plane? did they have passports? i bet you those snakes did not have any legal identification,OFF,TIN,GRP,Targeted Offense - Group,1
USER USER bro got to have a PhD to come up with shit as complex as this,OFF,UNT,,Untargeted Offense,1
USER USER USER Probably explains you are significant other stupid using the American spelling dude you cheeseburger.,OFF,TIN,IND,Targeted Offense - Individual,1
The more loyalty and respect I show to people. The more people disrespect the fuck outta medouble_exclamation_mark,OFF,UNT,,Untargeted Offense,1
not @ the fact the girl who got fucked to fancy was in a lesbian gc.....,OFF,TIN,IND,Targeted Offense - Individual,1
I just need someone to make out with me and fuck me???? Like ugh c'mon,OFF,UNT,,Untargeted Offense,1
TI about to be the most fun sponge shit show seeing as tinker and invoker have been buffed.,OFF,UNT,,Untargeted Offense,1
USER I feel you halfway i cannot even stand for too long ill start getting lightheaded shits krezii,OFF,UNT,,Untargeted Offense,1
laughing my ass off man it can pain to be significant other fucking wrong sha. &amp; She was super off.,OFF,TIN,IND,Targeted Offense - Individual,1
"Last night I watched the Democrats throwing shit up against the wall, and none of it stuck.",OFF,TIN,GRP,Targeted Offense - Group,1
USER USER fair enough. I did not know the shefali woman is an insidious bigoted piece of shit.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER laughing out loud you made a point that fifa is paywin and a shitty game just because of the fact,OFF,TIN,OTH,Targeted Offense - Other,1
Mighty fuck around &amp; catch feelings to then get hurt and become a cold hearted bitch xo,OFF,UNT,,Untargeted Offense,1
"Bruh I cannot force anyone or family to be apart of my life anymore, real shit hundred_points laughing out loud life though fr fr person_shruggingfemale_sign",OFF,UNT,,Untargeted Offense,1
USER  followers tells me you are the dumb F-you k making up Shiit,OFF,TIN,GRP,Targeted Offense - Group,1
Ovies just introduced a bird of porn hub to his fam heavyyyyy,NOT,,,Not Offensive,0
have not flewn southwest in a while and them not having assigned seats is honestly the dumbest shit,OFF,TIN,OTH,Targeted Offense - Other,1
I swear USER makes you like character just significant other he can kill them and break your heart. Stop making me feel all the feels broken_heartloudly_crying_faceface_with_tears_of_joy,OFF,TIN,IND,Targeted Offense - Individual,1
On my soul I will never allow no shit like this to happen again,OFF,UNT,,Untargeted Offense,1
"Ariana fucked up and no one is cancelling her because you all are up her ass, if you support what she said, unfollow me right now, it is disgusting",OFF,TIN,IND,Targeted Offense - Individual,1
Honestly they are not even pretty and the music sucks.... What do people see??,OFF,TIN,OTH,Targeted Offense - Other,1
USER Uncle Tom trailer park ass kisser. Shut the hell up!.,OFF,TIN,IND,Targeted Offense - Individual,1
bitch is dumb and bitch is sm. what did they expect,OFF,TIN,IND,Targeted Offense - Individual,1
"Some people will never like me, and I will never give a fuck",OFF,UNT,,Untargeted Offense,1
"It is possible zany_face_funnystar_struck_hapinnesswe can jus be friends and still fuck , it ain that deep flushed_face",OFF,UNT,,Untargeted Offense,1
"Hit me the fuck up, Cap. I would love some.Morning to everyone as well, who wants some coffee?",OFF,UNT,,Untargeted Offense,1
"again, trust your ideas ,be your biggest cheerleader and be smart about it because fuck them",OFF,UNT,,Untargeted Offense,1
"its coming back, can someone please call me instant message significant other scaredwhat the fuck there was a loud ass noise coming from outside &amp; instant message literally significant other fucking scared right now what the fuck",OFF,UNT,,Untargeted Offense,1
"USER Bunch of retards tryna act ""woke"" and deep as fuck when they are just hypocrites",OFF,TIN,GRP,Targeted Offense - Group,1
Just want to be laid up with my girl but nope. Work said that sucks come on in buddy face_with_rolling_eyes,OFF,UNT,,Untargeted Offense,1
This is the dumbest shit the read all dayI cannot believe middle class college students hate seeing poor college students get more aid than them ???? laughing my ass off ?,OFF,UNT,,Untargeted Offense,1
we grown as fuck! speak on how you feel or keep it pushinggg,OFF,UNT,,Untargeted Offense,1
I am significant other ready to get out of this damn country laughing out loud ya do not even know,NOT,,,Not Offensive,0
"Fuck catching this love you all deserve to be catching these hollow tips, the fuck.",OFF,UNT,,Untargeted Offense,1
"Might as well delete their numbers really it is easier.I have muted everyone I have blocked coz as much as I do not want you to see my shit , I do not want to see your shit either.",OFF,UNT,,Untargeted Offense,1
playing the role of a fool gon fuck wit ya ego especially if you cannot keep your composure.. I promise this life are not fa everybody,OFF,TIN,IND,Targeted Offense - Individual,1
"USER USER Fuck off, they are not at all the same thing.",OFF,TIN,IND,Targeted Offense - Individual,1
"Cannot win with that argument!It is nearly August  and Democrats still think that calling Trump ""racist"" is a good election strategy or that anyone cares. Incredible.",NOT,,,Not Offensive,0
USER I am fixing to hit that mfkin block button on yo ass if you keep on with the buffoonery!!!!,OFF,TIN,IND,Targeted Offense - Individual,1
bruh how is my boy going to deny me entrance to his home because he is fucking some chick and it is raining loudly_crying_faceskull,OFF,UNT,,Untargeted Offense,1
instant message done reading the tfa script that shit makes me significant other sad,OFF,UNT,,Untargeted Offense,1
"USER The stupidity is immense, I am sure their grandads will be spinning around in tha graves.",OFF,UNT,,Untargeted Offense,1
Just reminiscing face_with_tears_of_joy I had to laugh at how irrelevant all that shit is now,OFF,UNT,,Untargeted Offense,1
USER Who the fuck was he watching the last  months of the season he was brilliant! Some blues chat shit person_facepalminglight_skin_tonemale_sign,OFF,TIN,IND,Targeted Offense - Individual,1
"Unfair how ""hes a mommas boy"" becomes a justification for a whole man to act like a useless piece of shit. I do not fuck with that. At all.",OFF,TIN,IND,Targeted Offense - Individual,1
It is like your car can sense when you are broke and that is when it decides it wants to fuck up,OFF,UNT,,Untargeted Offense,1
I DO NOT VOTE FOR DIFFERENT FLAVORS OF SHIT. Shit = shit to me. Do not get it twisted.,OFF,UNT,,Untargeted Offense,1
USER And hes going to be gone later this afternoon. Thanks for starting shit.,OFF,TIN,IND,Targeted Offense - Individual,1
 fat bitches never show their face only their cleavage face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy I HATE HIM,OFF,TIN,IND,Targeted Offense - Individual,1
what the actual fuck,OFF,UNT,,Untargeted Offense,1
ghosting people is toxic. proud ka na nang-ghost ka? HAHAHAHA what a piece of trash.,OFF,UNT,,Untargeted Offense,1
if you are reading this you are gay and going to hell,OFF,TIN,IND,Targeted Offense - Individual,1
laughing out loud SOMETIMES I REALLY WONDER WHO THE FUCK people THINK THEY AREface_with_tears_of_joyrolling_on_the_floor_laughingwhoozy_faceface_with_rolling_eyessleeping_face,OFF,UNT,,Untargeted Offense,1
=USER I was going to until I saw your fine ass.,OFF,TIN,IND,Targeted Offense - Individual,1
Shout out to the lord I like All the Tortoise on cock When a stranger miss you like a nigga think he coming at his fucking,OFF,TIN,IND,Targeted Offense - Individual,1
my dick sore and i cannot beat the shit out of it,OFF,UNT,,Untargeted Offense,1
USER USER The planet is burning to the ground but let us make clown ass tweets instead of going out and doing something ourselves.,OFF,TIN,IND,Targeted Offense - Individual,1
you want me or not? cus you holding up the fucking line.,OFF,UNT,,Untargeted Offense,1
USER There Is apps that do tell you your standby shit screen tears in my eyes mommy,OFF,UNT,,Untargeted Offense,1
Dream About Power &amp; Money!...You Must Work Hard For That Shit!.,OFF,UNT,,Untargeted Offense,1
USER laughing my ass off bihhh dis what you do to your homies in Fairbanks fuck you talking bout ? ,OFF,TIN,IND,Targeted Offense - Individual,1
"Guys I am sorry to tell you, I am actually not trans Skeptical  annoyed  undecided  uneasy  or  hesitant I am just a cis guy with a girl's body god I am significant other fucking sorry",OFF,UNT,,Untargeted Offense,1
at this age if you cannot swallow your pride when it comes to certain shit you still have growing up to do,OFF,UNT,,Untargeted Offense,1
USER Yes he is a racist and significant other are you.,OFF,TIN,IND,Targeted Offense - Individual,1
USER My mans said fuck this job and those kids laughing my ass off,OFF,UNT,,Untargeted Offense,1
USER USER Distorted?!! rolling_on_the_floor_laughingrolling_on_the_floor_laughing USER you mean he exposing all the lying rat politicians getting Rich off their own! CNNsucks,OFF,UNT,,Untargeted Offense,1
I Want Cash Fuck The Clout hundred_pointsspeaking_head,OFF,UNT,,Untargeted Offense,1
Most lewd subs do not contribute anything. They just take the dick and act like they have big sad to get pity e-sex.,OFF,UNT,,Untargeted Offense,1
I laugh at the dumbest shit,OFF,UNT,,Untargeted Offense,1
Today was a very humbling day as in I looked fucking ugly,OFF,UNT,,Untargeted Offense,1
I never go to the bitch. I am scared of drowning! skullskull,OFF,UNT,,Untargeted Offense,1
fuck you and their shitty fucking album how many times do i have to delete that fucking atrocity from my phone FUCK OFF,OFF,TIN,IND,Targeted Offense - Individual,1
USER First I was gobsmacked now ten mins later it is hilarious how over reactive and stupid people can be face_with_tears_of_joy,NOT,,,Not Offensive,0
this fat bitch kat or whatever is significant other cringy i cannot force myself not to skip her scenes,OFF,TIN,IND,Targeted Offense - Individual,1
"the fuck i look like proving a point to you ? bitch, move.",OFF,TIN,IND,Targeted Offense - Individual,1
USER And he wants to be president what a piece of shit,OFF,TIN,IND,Targeted Offense - Individual,1
"Welp. A motor rider almost hit me, he is significant other arrogant but when I show him my office ID he became this apologetic bitch.",OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER Gosh look who came as wellloudly_crying_faceI will not hear the end of it from this punk nigga,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER USER This bitch has  followers- not even worth your tears in my eyes~,OFF,TIN,IND,Targeted Offense - Individual,1
Niggas b like aask bout mea I did they said you was a bitch,OFF,TIN,GRP,Targeted Offense - Group,1
Rico Nasty is actually that bitch,OFF,TIN,IND,Targeted Offense - Individual,1
"USER As a man, I need to inform you Stefan that your view is fucking archaic and you need to shut the fuck up!",OFF,TIN,IND,Targeted Offense - Individual,1
How you all mtfs hack this shit to get all those followers and retweets person_shruggingmedium-dark_skin_tonemale_sign?,OFF,UNT,,Untargeted Offense,1
Hollister Gilroy San Jose and Watsonville peeps be safe red_heart I love you all this is fucking nuts,OFF,UNT,,Untargeted Offense,1
"USER USER Nice justifications, how is your DA friend doing? I hear they are building a case against you, sucks to suck",OFF,TIN,IND,Targeted Offense - Individual,1
"USER A woman who sucks d, without obligation &amp; force, but simply for her pleasure is a fuckin Goddess &amp; should be worshipped",OFF,UNT,,Untargeted Offense,1
"USER USER USER It is natural to dislike an awful, racist, misogynistic, liar. Good people make good choices.",OFF,TIN,IND,Targeted Offense - Individual,1
"who hurt you bitch i did, i knew better and still did not do better.",OFF,UNT,,Untargeted Offense,1
USER This is why I do not feel bad about Dolan kicking you all out. Hope he buys the post and fires your sorry ass.,OFF,TIN,IND,Targeted Offense - Individual,1
USER USER If you do not got anything nice to say shut the fuck up.,OFF,TIN,IND,Targeted Offense - Individual,1
honestly gwen SOLD the white book scene because that script did not give her shit to work with,OFF,TIN,IND,Targeted Offense - Individual,1
Nicole are not you tired of looking fucking crazy it just blows me person_facepalmingmedium-dark_skin_tonefemale_signperson_facepalmingmedium-dark_skin_tonefemale_signperson_facepalmingmedium-dark_skin_tonefemale_sign DayFiance,OFF,TIN,IND,Targeted Offense - Individual,1
"USER overheard, turn off I would have explained then been like overheard you insecure insecure and that would be the end of dating him",OFF,TIN,IND,Targeted Offense - Individual,1
USER USER Trump points out that black people are getting screwed and HE is the racist?,NOT,,,Not Offensive,0
I waste a LOT of water masturbating in the shower for someone who claims to give a shit about the environment...,OFF,UNT,,Untargeted Offense,1
USER I am bouta fit my shoe up ya ass.,OFF,TIN,IND,Targeted Offense - Individual,1
The Mets are significant other disillusioned that they are BUYING at the deadline? What. In. The. Fuck.,OFF,UNT,,Untargeted Offense,1
I might act like i do not care but shit really b eating me up,OFF,UNT,,Untargeted Offense,1
